id,ANO,MP,SOLUCAO,DESENVOLVEDOR,CATEGORIA,ABRANGENCIA,FUNCIONALIDADE,FINALIDADE,PERMISSIONAMENTO,FONTE,CONTATO,CONSUMO,LINK
847,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service do Detran para acesso aos dados de CNH e Veículos,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
848,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SSPGO para acesso aos dados de RG e ocorrências,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
849,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,TSE - Banco de dados de doações eleitorais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
850,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SEMAD para acesso aos dados de processos de meio ambiente,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
851,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Goiaspen - Consulta o prontuário de presos e unidades prisionais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
852,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,SIEL - Consulta o sistema de informações eleitorais do TSE,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
853,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,COAF - Consulta de movimentações financeiras atípicas,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
854,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service do Detran para acesso aos dados de CNH e Veículos,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
855,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SSPGO para acesso aos dados de RG e ocorrências,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
856,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,TSE - Banco de dados de doações eleitorais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
857,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SEMAD para acesso aos dados de processos de meio ambiente,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
858,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Goiaspen - Consulta o prontuário de presos e unidades prisionais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
859,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,SIEL - Consulta o sistema de informações eleitorais do TSE,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
860,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,COAF - Consulta de movimentações financeiras atípicas,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
861,2023,MPGO,DGI LABCONTAS,TCU,LABLD,NACIONAL,Dados de pessoas físicas e jurídicas,Investigação,Restrito,Conv. CNMP,,Consulta on line,http://tcu.gov.br/dgi
862,2023,MPGO,CCS,BACEN,LABLD,NACIONAL,"Dados de contas bancarias de pessoas fisicas e juridicas: banco, numero, agencia, data de abertura e encerramento e titularidade (titulares e co-titulares) e procuradores",Investigação,Restrito,Conv. CNMP,,Consulta on line,https://www3.bcb.gov.br/ccs/dologin
863,2023,MPGO,SIMBA 2.0,MPF/SPPEA,LABLD,Não se aplica,Ferramenta exibe relatorios das quebras bancarias de forma organizada,Investigação,Geral,Conv. Direto,simba@mpf.mp.br,WS - Web Service,
864,2023,MPGO,EVA,LABLD/MPSP,LABLD,Não se aplica,"Ferramenta de Analise de Evolução Patrimonial, a partir de quebras de sigilos fiscais e bancários; apresenta planilhas e gráficos de evolução a descoberto",Investigação,Restrito,Conv. Direto,labld@mpsp.mp.br,Aplicacao especifica,aplicação baixada na máquina
865,2023,MPGO,RIF-Analyzer,LABLD/MPSP,LABLD,Não se aplica,"Ferramenta de Análise de RIFs/COAF; apresenta os dados de forma organizada, com filtros e gera graficos de relacionamento",Investigação,Restrito,Conv. Direto,labld@mpsp.mp.br,Aplicacao especifica,aplicação baixada na máquina
866,2023,MPGO,Consulta Chave-PiX,BACEN,LABLD,NACIONAL,"Dados de cadastro: banco, agência e titularidade",Investigação,Restrito,Conv. Direto,,Consulta on line,
867,2023,MPGO,CIFRA,MPPA,LABLD,Não se aplica,"Ferramenta de Análise Bancária, a partir de quebra de sigilo bancário, apresenta planilhas e gráficos.",Investigação,Restrito,Conv. Direto,gsi@mppa.mp.br,Aplicacao especifica,aplicação baixada na máquina
868,2023,MPGO,SNAP,TECHBIZ,INTELIGÊNCIA CIBERNÉTICA,NACIONAL,Dados de pessoas físicas e jurídicas e vínculos,Inteligência,Restrito,Contrato,,Consulta on line,
869,2023,MPGO,Confirme Online,CREDLINK,INTELIGÊNCIA CIBERNÉTICA,NACIONAL,Dados de pessoas físicas e jurídicas e vínculos,Inteligência,Restrito,Contrato,,Consulta on line,https://www.credilink.com.br/confirme-online/
870,2023,MPGO,POLÍCIA FEDERAL,IPED,EVID. FORENSES,Não se aplica,Extracao e indexacao de dados de equipamentos digitais apreendidos ou de quebras de nuvem,Investigação,Geral,Outro,,Aplicacao especifica,aplicação baixada na máquina
871,2023,MPGO,,FTK,EVID. FORENSES,Não se aplica,Extracao e indexacao de dados de equipamentos digitais apreendidos ou de quebras de nuvem,Investigação,Restrito,Outro,,Aplicacao especifica,aplicação baixada na máquina
872,2023,MPGO,CELlEBRITE,READER,EVID. FORENSES,Não se aplica,Extracao e indexacao de dados de equipamentos digitais apreendidos,Investigação,Geral,Contrato,,Aplicacao especifica,aplicação baixada na máquina
873,2023,MPDFT,Confiteor Lite,Equipe de desenvolvimento DIINT/CI - MPDFT,GERAIS,NACIONAL,Análise de arquivos provenientes de afastamento de sigilo bancário e telefônico,Inteligência,Restrito,Dev. Interno,(61) 3343-9992,Aplicacao especifica,Não se aplica
874,2023,MPDFT,PIN - Pesquisa Integrada,Equipe de desenvolvimento DIINT/CI - MPDFT,GERAIS,NACIONAL,Pesquisa de dados por meio de CPF ou CNPJ,Investigação,Restrito,Dev. Interno,(61) 3343-9992,WS - Web Service,(mediante token)
875,2023,MPDFT,IPTU-DF,,,,Dados de imóveis e proprietários do IPTU do DF,,,,,,
876,2023,MPDFT,IPTU-SP,,,,Dados de imóveis e proprietários do IPTU do SP,,,,,,
877,2023,MPDFT,CEB,,,,Dados cadastrais de clientes da CEB com endereços georreferenciados,,,,,,
878,2023,MPDFT,Protetor,,,,Dados cadastrais de pessoas do sistema de tutelas e curatelas do MPDFT,,,,,,
879,2023,MPDFT,Diligente,,,,Dados cadastrais de pessoas do sistema de diligências do MPDFT,,,,,,
880,2023,MPDFT,Renach,,,,Dados sobre habilitados,,,,,,
881,2023,MPDFT,Renavam,,,,Dados de proriedade veicular,,,,,,
882,2023,MPDFT,CadUnico,,,,Dados de pessoas inscritas em programas sociais do Governo Federal,,,,,,
883,2023,MPDFT,BPC,,,,Beneficiários do Benefício de Prestação Continuada,,,,,,
884,2023,MPDFT,CODHAB,,,,Endereços de candidatos inscritos no programa de habitação popular do DF,,,,,,
885,2023,MPDFT,eCompras,,,,Informações resumidas sobre licitações do Portal de compras do DF,,,,,,
886,2023,MPDFT,SISOBI,,,,Informações detalhadas sobre óbitos do Brasil,,,,,,
887,2023,MPDFT,PEP,,,,Pessoas Expostas Politicamente,,,,,,
888,2023,MPDFT,Servidores Executivo Federal e Terceirizados,,,,Dados de Servidores do Executivo Federal e Terceirizados,,,,,,
889,2023,MPDFT,Aposentados Executivos Federal,,,,Dados de Aposentados do Executivo Federal,,,,,,
890,2023,MPDFT,Pensionistas do Executivo Federal,,,,Dados de Pensionistas do Executivo Federal,,,,,,
891,2023,MPDFT,Militares e Reserva,,,,Dados de Militares e Militares da Reserva,,,,,,
892,2023,MPDFT,Servidores do DF,,,,Dados de Servidores do Executivo do Distrito Federal,,,,,,
893,2023,MPDFT,Servidores aposentados do DF,,,,Dados de Aposentados do Executivo do Distrito Federal,,,,,,
894,2023,MPDFT,RFB,,,,Receita Federal do Brasil (CPF e CNPJ),,,,,,
895,2023,MPDFT,CNE,,,,Dados de empresas e vinculações societárias,,,,,,
896,2023,MPDFT,Caged,,,,Dados de empregados e desempregados,,,,,,
897,2023,MPDFT,Gênesis,,,,Dados cadastrais de pessoas com TCOs ou consultadas no sistema Gênesis (PMDF),,,,,,
898,2023,MPDFT,Milenium*,,,,Dados detalhados de Boletins de Ocorrência no sistema Milenium (PCDF),,,,,,
899,2023,MPRJ,ARISP,CNJ,GERAIS,NACIONAL,Consulta de Registros de Imóveis,Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://oficioeletronico.com.br/
900,2023,MPRJ,BIA,CSI/MPRJ,GERAIS,NACIONAL,Consulta integrada de alvos do MPRJ,Inteligência,Restrito,Dev. Interno,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
901,2023,MPRJ,BNMP,CNJ,GERAIS,NACIONAL,Consulta Mandados de Prisão,Investigação,Geral,Outro,csi.pesquisas@mprj.mp.br,Consulta on line,https://portalbnmp.cnj.jus.br/#/captcha/
902,2023,MPRJ,CAGED,MINISTÉRIO DO TRABALHO E EMPREGO - MTE,GERAIS,NACIONAL,Cadastro de vínculos empregatícios,Investigação,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://geridmte.dataprev.gov.br/cas/login?service=http%3A%2F%2Fcaged.mte.gov.br%2Fcaged%2F%3Bjsessionid%3DbctjmiLTTfEN2D1SQPNXXh1u.slave6%3Amte-caged
903,2023,MPRJ,CDL/RIO,CLUBE DOS DIRETORES LOJISTAS DO RIO DE JANEIRO,GERAIS,NACIONAL,Dados cadastrais e Informações de crédito,Investigação,Restrito,Contrato,csi.contratos@mprj.mp.br,Consulta on line,https://www.cdlrio.com.br/scpc/
904,2023,MPRJ,CENSESC,COLÉGIO NOTORIAL DO BRASIL - CNB,GERAIS,NACIONAL,Consulta de Escrituras e Procurações,Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://censec.org.br/
905,2023,MPRJ,CGJ,PODER JUDICIÁRIO DO ESTADO DO RIO DE JANEIRO,GERAIS,ESTADUAL,Consulta de nascimentos e óbitos,Investigação,Geral,Conv. Direto,csi.pesquisas@mprj.mp.br,Consulta on line,http://www4.tjrj.jus.br/Portal-Extrajudicial/CNO/
906,2023,MPRJ,CNA,OAB NACIONAL,GERAIS,NACIONAL,Cadastro NACIONAL de Advogados,Investigação,Geral,Outro,csi.contratos@mprj.mp.br,Consulta on line,https://cna.oab.org.br/
907,2023,MPRJ,CNIS,MINISTÉRIO DO TRABALHO E EMPREGO - MTE,GERAIS,NACIONAL,Cadastro de vínculos sociais e empregatícios,Investigação,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://geridmte.dataprev.gov.br/cas/login?service=http%3A%2F%2Fcaged.mte.gov.br%2Fcaged%2F%3Bjsessionid%3DbctjmiLTTfEN2D1SQPNXXh1u.slave6%3Amte-caged
908,2023,MPRJ,CONEXÃO,MPRJ,GERAIS,NACIONAL,"Dados cadastrais de pessoas físicas e jurídicas, processos, veículos e embarcações",Inteligência,Restrito,Dev. Interno,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
909,2023,MPRJ,CÓRTEX,SEOPI/MJSP,GERAIS,NACIONAL,"Consulta de veículos, pessoas, condutores, radares, empresas e embarcações",Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://cortex.mj.gov.br/
910,2023,MPRJ,CRC,CNJ,GERAIS,NACIONAL,Cadastro de informações dos Cartórios de Registro Civil das Pessoas Naturais,Investigação,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://sistema.registrocivil.org.br/portal/?CFID=1378524&CFTOKEN=4c047bf8ba0b28a3-F3CAE6CA-D221-A1E7-E9EAE7291CADC9DD
911,2023,MPRJ,CREDILINK,CREDILINK,GERAIS,NACIONAL,Dados cadastrais e Informações de crédito,Investigação,Restrito,Contrato,csi.contratos@mprj.mp.br,Consulta on line,https://consulta4.confirmeonline.com.br/validarLogin/confirmeOnline.xhtml;jsessionid=3B762C1EEF4F3CEA1416607D4E7D418B
912,2023,MPRJ,DIC,DEPARTAMENTO ESTADUAL DE TRÂNSITO DO RIO DE JANEIRO - DETRAN/RJ,GERAIS,ESTADUAL,"Identificação civil estadual, antecedentes criminais (FAC), dados da carteira nacional de habilitação (CNH), identificação datiloscópica, assinaturas, fotografias e endereços",Inteligência,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://10.200.96.108/ConsultaNet/mc3web/IULogin.aspx
913,2023,MPRJ,DOINET,IMPRENSA NACIONAL,GERAIS,NACIONAL,Consulta de Diários Oficiais e Legislação,Investigação,Geral,Conv. Direto,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
914,2023,,DOERJ,IMPRENSA ESTADUAL,GERAIS,ESTADUAL,Consulta de Diários Oficiais,Investigação,Geral,Conv. Direto,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
915,2023,MPRJ,JUCERJA,JUCERJA,GERAIS,ESTADUAL,"Cadastro de empresas, sócios e atos constitutivos",Investigação,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://www.jucerja.rj.gov.br/
916,2023,MPRJ,MGP,MPRJ,GERAIS,ESTADUAL,Módulo de Gestão de Processos (MGP) do Ministério Público do Estado do Rio de Janeiro (MPRJ,Investigação,Restrito,Dev. Interno,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
917,2023,MPRJ,PANDORA,MPRJ,GERAIS,NACIONAL,Banco de dados integrado do MP,Inteligência,Restrito,Dev. Interno,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
918,2023,MPRJ,PORTAL DA SEGURANÇA DO ESTADO DO RIO DE JANEIRO,DEPARTAMENTO ESTADUAL DE TRÂNSITO DO RIO DE JANEIRO - DETRAN/RJ,GERAIS,ESTADUAL,Cadastro civil e criminal,Inteligência,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://10.200.96.20/portalnew/portal/FrameSetLogin.aspx?Root=Portal
919,2023,MPRJ,PREVINITY,PREVINITY,GERAIS,NACIONAL,Dados cadastrais e Localizador de endereços PF e PJ,Investigação,Restrito,Contrato,csi.ti@mprj.mp.br,Consulta on line,https://consulta.previnity.com.br/login.php
920,2023,MPRJ,RAIS,MINISTÉRIO DO TRABALHO E EMPREGO - MTE,GERAIS,NACIONAL,Relação Anual de Informações Sociais,Investigação,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://geridmte.dataprev.gov.br/cas/login?service=http%3A%2F%2Fcaged.mte.gov.br%2Fcaged%2F%3Bjsessionid%3DbctjmiLTTfEN2D1SQPNXXh1u.slave6%3Amte-caged
921,2023,MPRJ,RECEITA FEDERAL DO BRASIL,RECEITA FEDERAL DO BRASIL,GERAIS,NACIONAL,Dados cadastrais de pessoas físicas e jurídicas,Investigação,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,WS - Web Service,INTRANET
922,2023,MPRJ,SEI,DEPARTAMENTO ESTADUAL DE TRÂNSITO DO RIO DE JANEIRO - DETRAN/RJ,GERAIS,ESTADUAL,"Sistema de identificação estadual, consulta civil e criminal de indivíduos",Investigação,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://10.200.96.108/ConsultaNet/mc3web/IULogin.aspx
923,2023,MPRJ,SIEL,TSE,GERAIS,NACIONAL,Cadastro de eleitores e informações eleitorais,Investigação,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://siel.tse.jus.br/session/new
924,2023,MPRJ,SINARM,SENASP,GERAIS,NACIONAL,Cadastro de armas de fogo,Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://seguranca.sinesp.gov.br/sinesp-seguranca/login.jsf?goto=PORTAL_LOGADO#
925,2023,MPRJ,SINESP,SENASP,GERAIS,NACIONAL,"Cadastro criminal, condutores, veículos, armas de fogo, empresas e desaparecidos",Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://seguranca.sinesp.gov.br/sinesp-seguranca/login.jsf?goto=PORTAL_LOGADO#
926,2023,MPRJ,SIPEN,SECRETARIA DE ESTADO DE ADMINISTRAÇÃO PENITENCIÁRIA DO RIO DE JANEIRO - SEAP/RJ,GERAIS,ESTADUAL,Cadastro de presos e informações penitenciárias,Inteligência,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,http://10.200.96.17:8080/sipen/acesso/index
927,2023,MPRJ,SISME/ARMAS,SENASP,GERAIS,NACIONAL,"Integração dos bancos de dados dos países do Mercosul sobre pessoas condenadas, bens e armas de fogo",Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://seguranca.sinesp.gov.br/sinesp-seguranca/login.jsf?goto=PORTAL_LOGADO#
928,2023,MPRJ,TANGLES,TANGLES,GERAIS,NACIONAL,Ferramenta de Buscas Online,Investigação,Restrito,Contrato,csi.ti@mprj.mp.br,Consulta on line,https://auth1.cwtapp.com/login?client_id=3673rt9tv9t3ae1besjrjsl40g&redirect_uri=https%3A%2F%2Fs610-tg.pgj.rj.gov.br%3A1400%2Fcallback&response_type=code&scope=openid%20aws.cognito.signin.user.admin&code_challenge=qe_Xan4xMCLXl2_uyQZrkWErUcjstm1EvoL5wmgBcLI&code_challenge_method=S256&response_mode=form_post&nonce=638324879038414912.OGM5MTFjNDctNGY2ZS00YzI0LTk5Y2MtNDM2ZjU4MTE0NzAxY2UxMGU4MDAtZjQxYi00NjAxLTgzYmYtMWQzZmQyYTU2NDBl&state=CfDJ8FjRbNpTkVlGlgq5YI0r9wdwEpq0qJmd8oKuaub-uJyh9LWz4U3uaBeUlQY8zTkAsM3q2-b3ByCtW0jpkA8rFfFjTZy6wcaekJvEMLnst8HZhctSeuRRG7sruzVfz8vMQFk7iPAiSoHH_IJ-UvqTSBQb1G9GCB8zKh3WfpmN_8k3s1cebdsDI-8cqBXat3uvhoSDhcjeiXldqlP0lTPOlWm689fbkgLdWZG1_AK6j-WFdxtm3z6Gmoz-rx6MiAois0unHZ8C9dsrha20roxywFhKt2RzjytEB00hOlu6zvkDZbqyxTPpeND8_NXc2bcb7UxCY4xknWdK_b90ItUJKjxuQCtx2L0dMx_NcOo_S6eVcKPZOI7HCdOCYaaCQCqHqJZl0rhFHNHNKpGOONJx858&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.7.1.0
929,2023,MPMT,BANCO DE PREÇOS,GOVERNO FEDERAL,GERAIS,NACIONAL,"Consulta a preços praticados com a administração pública em licitações, nos últimos 5 anos - acesso via CAOP",,,,,,
930,2023,MPMT,CAGED,GOVERNO FEDERAL - MTE,GERAIS,NACIONAL,Consulta às bases de dados RAIS e CAGED - MTE,,,,,,ttp://caged.mte.gov. br/caged
931,2023,MPMT,CEI,ANOREG,GERAIS,ESTADUAL,"Central Eletrônica de Investigação e Informações dos Serviços Notariais de MT - Consulta e visualização das informações, bem como solicitação de certidões e documentos eletrônicos, de forma gratuita, por meio da Central de Informações Eletrônicas dos Atos Notariais e registros nos Cartórios do Estado de Mato Grosso",,,,,,ttps://cei_x0002_anoregmt.com.br
932,2023,MPMT,CNACL/CNCA,CNJ,GERAIS,NACIONAL,"Consulta de adolescentes em conflito com a lei, e de crianças acolhidas",,,,,,http://www.cnj.jus.br /corporativo
933,2023,MPMT,CNIB,ARISP - SP,GERAIS,NACIONAL,"Solicitação de pesquisas de bens aos Registradores de Imóveis, pelo CPF ou CNPJ indicado pelo solicitante, apenas módulo Ofícios está disponível - prazo para resposta de 05 dias",,,,,,https://novo.oficioeletronico.com.br/
934,2023,MPMT,CNIS,INSS,GERAIS,NACIONAL,Consulta à base de dados e informações sociais do INSS,,,,,,
935,2023,MPMT,CRC,ARPEN - SP,GERAIS,NACIONAL,"Base de dados de nascimentos, casamentos, óbitos, emancipações, ausências e interdições - Não é possível acessar o conteúdo dos documentos",,,,,,
936,2023,MPMT,PJe ELEITORAL,TSE,GERAIS,NACIONAL,Controle de Processos Eleitorais,,,,,,
937,2023,MPMT,GE OBRAS,TCE - MT,GERAIS,ESTADUAL,Informações de obras executadas por órgãos das esferas estadual e municipal,,,,,,http://geoobrascidadao.tce.mt.gov.br/
938,2023,MPMT,SROP V3,Secretaria de Segurança Pública MT,GERAIS,ESTADUAL,Consulta de registros de ocorrências policiais,,,,,,
939,2023,MPMT,ATENA,Secretaria de Segurança Pública MT,EVID. FORENSES,ESTADUAL,Novo - Consulta de Laudos periciais,,,,,,https://portal2.sesp.mt.gov.br/atena/login
940,2023,MPMT,COAF,COAF,INVESTIGAÇÃO,NACIONAL,Intercâmbio de informações financeiras,,,,,,http://www.coaf.sei.fazenda.gov.br/web_pedidos/
941,2023,MPMT,SEC,Tribunal de Justiça do Estado de Mato Grosso,GERAIS,ESTADUAL,Consulta de antecedentes criminais,,,,,,
942,2023,MPMT,CAR,Ministério do Meio Ambiente,GERAIS,NACIONAL,Sistema eletrônico de âmbito nacional destinado à integração e ao gerenciamento de informações ambientais dos imóveis rurais de todo o país,,,,,,
943,2023,MPMT,SIG CUIABÁ,Prefeitura de Cuiabá,GERAIS,ESTADUAL,Informações sobre proprietários de lotes em área urbana - áreas verdes - abrangência municipal,,,,,,http://sigcuiaba.suportetm.com.br/sigcuiaba/atendimento/
944,2023,MPMT,SINDESA,Instituto de Defesa Agropecuária do Estado de MT,GERAIS,ESTADUAL,"Histórico analítico de movimentação animal, saldo atuais de animais de exploração, ficha sanitária de exploração",,,,,,
945,2023,MPMT,SIGMINE,Departamento NACIONAL de Produção Mineral,GERAIS,NACIONAL,Informações atualizadas relativas às áreas dos processos minerários cadastratos no DNPM,,,,,,
946,2023,MPMT,PJe 1º GRAU,TJMT,GERAIS,ESTADUAL,Controle de processos virtuais de 1º grau,,,,,,
947,2023,MPMT,PJe 2º GRAU,TJMT,GERAIS,ESTADUAL,Controle de processos virtuais de 2º grau,,,,,,
948,2023,MPMT,SEEU,TJMT,GERAIS,NACIONAL,Controle e gestão dos processos de Execução Penal e das informações relacionadas ao sistema carcenário brasileiro,,,,,,
949,2023,MPMT,APOIO ELETRÔNICO,TJMT,GERAIS,NACIONAL,Controle Processual e Peticionamento eletrônico 1º grau,,,,,,
950,2023,MPMT,STJI,TJMT,GERAIS,NACIONAL,"Consulta de partes cadastradas no TJMT, DETRAN, TRF1, TRT23 e SESP",,,,,,
951,2023,MPMT,CENSEG,CENSEC,GERAIS,NACIONAL,"CONSEC - Conselho Federal Central Notarial de Serviços Eletrônicos Compartilhados - para fins de buscas patrimoniais de investigados em outros Estados, bem como os atos procuratórios que possam demonstrar a 
administração de bens por investigados, para fins de recuparação de ativos, em atos de corrupção e improbidade administrativa, na defesa do PP e demandas relacionadas",,,,,,
